"ID_carre"	"occ1"	"occ2"	"occ3"	"occ4"	"temp1"	"temp2"	"temp3"	"temp4"	"mare1"	"mare2"	"mare3"	"mare4"	"dist_bombina"	"dist_coursEau"	"dist_planEau"	"prairie_surf"	"planEau_surf"	"nb_planEau"
19	0	0	0	0	-0.812728243275273	1.20730512337352	0.708634102474415	-2.04558241346159	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	1.93515041590025	1.38321002089282	0.547633498783515	-0.868647354233808	-0.518067360799264	-0.524795217070751
20	0	0	0	0	-0.812728243275273	-0.406020208528732	0.0246977033033981	0.0963887001107553	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	-0.155159468974956	-0.388360832821726	0.187422358782025	1.10880398831702	-0.518067360799264	0.216092148205603
21	0	0	0	0	-0.090303138141697	0.884640056993066	2.07650690081645	1.16737425689693	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	1.75478761929431	-0.601223997415335	1.99169422968234	0.931651710205986	-0.518067360799264	-1.26568258234711
22	0	0	0	0	1.35454707212546	0.561974990612616	0.708634102474415	-0.546202633960948	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.011913437354761	-0.628690212201607	-0.185653464790947	1.56919237561593	-0.518067360799264	-0.524795217070751
23	0	0	0	1	-0.331111506519556	-0.728685274909182	-0.203281096420274	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.460826945328188	0.744620527111997	0.396473466818604	-0.863957553015777	-0.518067360799264	-0.524795217070751
24	0	0	0	0	-0.331111506519556	-0.728685274909182	-0.203281096420274	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.274768481461003	0.106031033331171	-0.233896028184003	0.633710014473278	-0.518067360799264	-0.524795217070751
25	0	0	0	0	1.83616380888117	0.884640056993066	1.16459170192176	0.31058581146799	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.430450053268239	-0.903352360064328	-1.0829651439018	-0.868647354233808	3.90610459259812	-0.524795217070751
26	1	0	0	0	1.59535544050331	0.884640056993066	0.708634102474415	-2.04558241346159	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.810161204017595	-0.525691906753087	-1.0829651439018	-0.868647354233808	1.59258724329385	-0.524795217070751
27	0	0	0	0	0.150505230236162	-0.0833551421482827	0.936612902198087	-0.974596856675416	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	0.845379413249598	-0.333428403249182	-0.275706249791319	-0.75587016307476	-0.518067360799264	-1.26568258234711
28	0	0	0	0	0.39131359861402	-0.406020208528732	-1.57115389476231	-1.83138530210435	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	1.55923637665839	2.52992448821968	1.57680818450206	-0.868647354233808	-0.518067360799264	-0.524795217070751
